Timestamp[nanosec],gx[rad/s],gy[rad/s],gz[rad/s],ax[m/s^2],ay[m/s^2],az[m/s^2],Unix time[nanosec]
961749836326400,0.0029294747,-0.004660528,-5.3263176E-4,0.31081334,0.30422577,-9.616649,1657487981338000000
961749838833118,-2.6631588E-4,6.657897E-4,-5.3263176E-4,0.32997715,0.31859866,-9.815474,1657487981340000000
961749841339785,-0.0034621065,0.0017310532,5.3263176E-4,0.349141,0.30901673,-9.578919,1657487981348000000
961749843846504,-0.002396843,6.657897E-4,-5.3263176E-4,0.349141,0.30901673,-9.578919,1657487981348000000
961749846353223,-2.6631588E-4,-0.0025300009,-0.0015978953,0.34435004,0.2994348,-9.578919,1657487981348000000
961749848860046,-0.0013315794,-3.9947382E-4,-0.0015978953,0.31081334,0.3233896,-9.791518,1657487981349000000
961749851366921,-0.0034621065,6.657897E-4,-5.3263176E-4,0.30602238,0.3569263,-9.593292,1657487981355000000
961749853873743,-0.0013315794,-3.9947382E-4,-0.0015978953,0.30602238,0.3569263,-9.593292,1657487981355000000
961749856380618,-0.0013315794,-0.0014647373,-0.0015978953,0.32997715,0.33776248,-9.810682,1657487981360000000
961749858887441,-0.0013315794,-0.0014647373,-0.0015978953,0.2820676,0.32818055,-9.824456,1657487981360000000
961749861394316,7.9894764E-4,0.0017310532,-5.3263176E-4,0.27727664,0.3473444,-9.6639595,1657487981365000000
961749863901139,0.0018642112,-0.0014647373,0.0015978953,0.27727664,0.3473444,-9.6639595,1657487981365000000
961749866408014,7.9894764E-4,-0.0014647373,0.0015978953,0.27248567,0.3329715,-9.645394,1657487981370000000
961749868914837,0.0018642112,6.657897E-4,5.3263176E-4,0.3012314,0.280271,-9.781937,1657487981370000000
961749871421712,-0.0013315794,0.0017310532,-5.3263176E-4,0.28685856,0.2994348,-9.6639595,1657487981374000000
961749873928535,-0.002396843,-0.0014647373,-0.0015978953,0.28685856,0.2994348,-9.6639595,1657487981375000000
961749876435410,-0.0034621065,-0.0035952644,5.3263176E-4,0.32518622,0.3329715,-9.607067,1657487981380000000
961749878942233,7.9894764E-4,-3.9947382E-4,5.3263176E-4,0.32039526,0.3473444,-9.744207,1657487981380000000
961749881449108,7.9894764E-4,-0.0025300009,-5.3263176E-4,0.32039526,0.3473444,-9.744207,1657487981384000000
961749883955931,7.9894764E-4,-0.0014647373,5.3263176E-4,0.3156043,0.34255344,-9.683124,1657487981384000000
961749886462806,0.0018642112,6.657897E-4,5.3263176E-4,0.2820676,0.3329715,-9.730433,1657487981390000000
961749888969629,-0.0013315794,6.657897E-4,5.3263176E-4,0.2820676,0.3329715,-9.730433,1657487981391000000
961749891476504,7.9894764E-4,-3.9947382E-4,0.0026631588,0.31081334,0.3569263,-9.687914,1657487981393000000
961749893983327,0.0029294747,-0.0014647373,-5.3263176E-4,0.27248567,0.3473444,-9.659168,1657487981398000000
961749896490202,0.0029294747,6.657897E-4,-5.3263176E-4,0.27248567,0.3473444,-9.659168,1657487981399000000
961749898997025,-2.6631588E-4,-0.0014647373,5.3263176E-4,0.3156043,0.32818055,-9.725643,1657487981399000000
961749901503900,-0.002396843,-0.0014647373,-5.3263176E-4,0.3156043,0.32818055,-9.725643,1657487981404000000
961749904010723,-0.0034621065,0.0038615803,-5.3263176E-4,0.29164952,0.30901673,-9.640603,1657487981408000000
961749906517598,-0.002396843,0.0049268436,-0.0015978953,0.32997715,0.33776248,-9.768163,1657487981410000000
961749909024421,-0.0013315794,-3.9947382E-4,0.0015978953,0.32997715,0.31859866,-9.791518,1657487981410000000
961749911531296,-0.0013315794,0.0017310532,0.0026631588,0.33476812,0.3138077,-9.62144,1657487981411000000
961749914038118,-0.002396843,-0.0014647373,0.0015978953,0.31620318,0.28985292,-9.6968975,1657487981414000000
961749916544993,0.0029294747,-0.0014647373,-0.0015978953,0.31620318,0.2994348,-9.866976,1657487981417000000
961749919051816,-2.6631588E-4,0.0017310532,-0.0026631588,0.30662125,0.28506196,-9.734626,1657487981420000000
961749921558691,-0.002396843,0.0017310532,-5.3263176E-4,0.31141222,0.3233896,-9.62144,1657487981421000000
961749924065514,-2.6631588E-4,-0.0025300009,-5.3263176E-4,0.31141222,0.3233896,-9.62144,1657487981426000000
961749926572389,-0.002396843,-0.0014647373,5.3263176E-4,0.30662125,0.35213536,-9.763371,1657487981428000000
961749929079212,0.0029294747,-0.0014647373,-5.3263176E-4,0.32578507,0.32818055,-9.729835,1657487981431000000
961749931586087,7.9894764E-4,-3.9947382E-4,0.0015978953,0.29703933,0.28985292,-9.682525,1657487981435000000
961749934092910,7.9894764E-4,-3.9947382E-4,5.3263176E-4,0.32099414,0.30422577,-9.678332,1657487981435000000
961749936599785,0.0029294747,-0.0025300009,-0.0015978953,0.32099414,0.30422577,-9.678332,1657487981438000000
961749939106608,7.9894764E-4,-0.0014647373,-0.0037284223,0.30662125,0.3329715,-9.829247,1657487981441000000
961749941613431,0.0018642112,-3.9947382E-4,0.0015978953,0.3018303,0.3138077,-9.593292,1657487981444000000
961749944120306,0.0018642112,0.0038615803,0.0037284223,0.31620318,0.2994348,-9.692106,1657487981445000000
961749946627129,-0.0013315794,6.657897E-4,5.3263176E-4,0.31620318,0.2994348,-9.692106,1657487981447000000
961749949134004,-0.0034621065,-0.0014647373,0.0015978953,0.2587117,0.2994348,-9.767564,1657487981451000000
961749951640827,-2.6631588E-4,0.0038615803,0.0015978953,0.33057603,0.30422577,-9.597485,1657487981455000000
961749954147702,0.0029294747,-0.004660528,5.3263176E-4,0.3018303,0.30901673,-9.654377,1657487981456000000
961749956654525,-2.6631588E-4,-0.0035952644,5.3263176E-4,0.2587117,0.3138077,-9.829247,1657487981465000000
961749959161400,-2.6631588E-4,-3.9947382E-4,-0.0015978953,0.30662125,0.32818055,-9.801101,1657487981465000000
961749961668223,-0.0013315794,-0.0014647373,-0.0015978953,0.32099414,0.31859866,-9.649587,1657487981466000000
961749964175098,-0.002396843,-0.0035952644,-5.3263176E-4,0.32099414,0.31859866,-9.649587,1657487981467000000
961749966681921,-0.0013315794,0.0017310532,5.3263176E-4,0.31141222,0.31859866,-9.772355,1657487981468000000
961749969188796,-0.0013315794,6.657897E-4,0.0026631588,0.2778755,0.27548003,-9.814875,1657487981471000000
961749971695618,7.9894764E-4,-0.0014647373,-0.0015978953,0.31141222,0.2994348,-9.6968975,1657487981474000000
961749974202493,7.9894764E-4,0.0027963168,-5.3263176E-4,0.32099414,0.3233896,-9.611857,1657487981474000000
961749976709316,-2.6631588E-4,-3.9947382E-4,0.0015978953,0.32099414,0.3233896,-9.611857,1657487981478000000
961749979216191,7.9894764E-4,-0.0025300009,5.3263176E-4,0.28266647,0.28985292,-9.729835,1657487981481000000
961749981723014,-0.0013315794,0.0017310532,-5.3263176E-4,0.36351386,0.33776248,-9.644795,1657487981484000000
961749984229889,-0.002396843,6.657897E-4,-0.0026631588,0.31620318,0.3329715,-9.5364,1657487981486000000
961749986736712,-0.0013315794,6.657897E-4,-5.3263176E-4,0.31620318,0.27068907,-9.739417,1657487981495000000
961749989243587,-2.6631588E-4,0.0017310532,5.3263176E-4,0.31620318,0.30901673,-9.838829,1657487981496000000
961749991750410,-0.0013315794,0.0027963168,-5.3263176E-4,0.31620318,0.30901673,-9.838829,1657487981496000000
961749994257285,-0.0013315794,-0.0014647373,5.3263176E-4,0.335367,0.2994348,-9.62623,1657487981498000000
961749996764108,0.0050600017,-3.9947382E-4,-0.0026631588,0.29703933,0.3473444,-9.791518,1657487981498000000
961749999270983,-2.6631588E-4,0.0017310532,-0.0026631588,0.32099414,0.36171725,-9.819665,1657487981500000000
961750001777806,-0.0013315794,0.0027963168,0.0015978953,0.32099414,0.36171725,-9.819665,1657487981502000000
961750004284681,-2.6631588E-4,-3.9947382E-4,0.0015978953,0.31620318,0.32818055,-9.673541,1657487981505000000
961750006791504,-0.0013315794,-0.0014647373,-0.0026631588,0.31620318,0.3473444,-9.767564,1657487981508000000
961750009298379,0.0029294747,-0.0014647373,5.3263176E-4,0.26350263,0.34255344,-9.871767,1657487981513000000
961750011805202,-0.0013315794,0.0017310532,-5.3263176E-4,0.33057603,0.34255344,-9.6968975,1657487981513000000
961750014312077,-0.0013315794,6.657897E-4,-0.0037284223,0.31141222,0.30901673,-9.611857,1657487981517000000
961750016818900,7.9894764E-4,6.657897E-4,5.3263176E-4,0.31141222,0.30901673,-9.611857,1657487981517000000
961750019325775,0.0018642112,-0.0025300009,0.0026631588,0.30662125,0.37129918,-9.84362,1657487981524000000
961750021832598,0.0018642112,0.0017310532,-0.0015978953,0.30662125,0.37129918,-9.84362,1657487981524000000
961750024339473,-2.6631588E-4,-3.9947382E-4,-0.0026631588,0.33057603,0.32818055,-9.649587,1657487981527000000
961750026846296,-2.6631588E-4,-3.9947382E-4,0.0015978953,0.30662125,0.3138077,-9.725044,1657487981535000000
961750029353171,-0.002396843,-0.0014647373,0.0026631588,0.29224837,0.34255344,-9.772355,1657487981535000000
961750031859993,7.9894764E-4,0.0027963168,-0.0026631588,0.29224837,0.34255344,-9.772355,1657487981535000000
961750034366868,-0.0013315794,6.657897E-4,-5.3263176E-4,0.29224837,0.34255344,-9.772355,1657487981537000000
961750036873691,7.9894764E-4,-0.0025300009,-0.004793686,0.3018303,0.32818055,-9.66875,1657487981539000000
961750039380566,-2.6631588E-4,-0.004660528,0.0015978953,0.28745744,0.30422577,-9.796309,1657487981543000000
961750041887389,-2.6631588E-4,-0.0014647373,0.0015978953,0.3018303,0.30901673,-9.744207,1657487981543000000
961750044394264,0.0018642112,0.0027963168,0.0015978953,0.34015796,0.34255344,-9.640004,1657487981547000000
961750046901087,7.9894764E-4,6.657897E-4,5.3263176E-4,0.34015796,0.34255344,-9.640004,1657487981548000000
961750049407962,7.9894764E-4,-3.9947382E-4,-5.3263176E-4,0.29224837,0.2994348,-9.767564,1657487981551000000
961750051914785,-0.0013315794,-0.0014647373,5.3263176E-4,0.33057603,0.33776248,-9.659168,1657487981554000000
961750054421660,-0.0034621065,-0.0035952644,0.0015978953,0.3018303,0.28506196,-9.66875,1657487981556000000
961750056928483,7.9894764E-4,-3.9947382E-4,5.3263176E-4,0.3018303,0.28506196,-9.66875,1657487981558000000
961750059435358,-2.6631588E-4,0.0027963168,5.3263176E-4,0.3018303,0.28506196,-9.66875,1657487981563000000
961750061942181,-2.6631588E-4,0.0017310532,5.3263176E-4,0.32578507,0.3473444,-9.687315,1657487981571000000
961750064449056,7.9894764E-4,-0.0025300009,-5.3263176E-4,0.29703933,0.3138077,-9.66875,1657487981571000000
961750066955879,0.0018642112,0.0017310532,-0.0015978953,0.29703933,0.3138077,-9.66875,1657487981571000000
961750069462754,0.0018642112,0.0017310532,5.3263176E-4,0.31620318,0.29464385,-9.716061,1657487981577000000
961750071969577,-0.002396843,-3.9947382E-4,-0.0015978953,0.29703933,0.30901673,-9.744207,1657487981577000000
961750074476452,-2.6631588E-4,0.0017310532,5.3263176E-4,0.29224837,0.30901673,-9.687315,1657487981577000000
961750076983275,-0.00452737,0.0049268436,-5.3263176E-4,0.29224837,0.30901673,-9.687315,1657487981578000000
961750079490150,-0.0013315794,-3.9947382E-4,-0.0026631588,0.29703933,0.30901673,-9.772355,1657487981579000000
961750081996973,7.9894764E-4,-0.0025300009,0.0015978953,0.2587117,0.2994348,-9.767564,1657487981582000000
961750084503848,-0.0013315794,-3.9947382E-4,-5.3263176E-4,0.2778755,0.37129918,-9.6639595,1657487981585000000
961750087010671,7.9894764E-4,-3.9947382E-4,-0.0026631588,0.3018303,0.37129918,-9.716061,1657487981588000000
961750089517546,0.0029294747,-0.0014647373,-0.0015978953,0.31141222,0.30422577,-9.739417,1657487981590000000
961750092024368,0.0018642112,-0.0014647373,-5.3263176E-4,0.31141222,0.30422577,-9.739417,1657487981593000000
961750094531243,0.0029294747,-3.9947382E-4,-5.3263176E-4,0.31141222,0.3473444,-9.66875,1657487981598000000
961750097038066,-0.0013315794,-0.0025300009,-5.3263176E-4,0.31141222,0.3473444,-9.66875,1657487981599000000
961750099544941,-0.0013315794,-0.0025300009,0.0026631588,0.27308455,0.35213536,-9.786728,1657487981602000000
961750102051764,0.0018642112,6.657897E-4,5.3263176E-4,0.28266647,0.32818055,-9.777145,1657487981604000000
961750104558639,-2.6631588E-4,0.0017310532,-5.3263176E-4,0.28266647,0.32818055,-9.777145,1657487981607000000
961750107065462,-0.0013315794,6.657897E-4,-5.3263176E-4,0.30662125,0.280271,-9.767564,1657487981609000000
961750109572337,-2.6631588E-4,-0.0025300009,0.0025300009,0.2778755,0.280271,-9.720852,1657487981612000000
961750112079160,0.0018642112,-0.0014647373,3.9947382E-4,0.29284725,0.34674552,-9.729236,1657487981612000000
961750114586035,-2.6631588E-4,-3.9947382E-4,-0.0017310532,0.28865516,0.34674552,-9.720253,1657487981615000000
961750117092858,-2.6631588E-4,0.0027963168,-6.657897E-4,0.28865516,0.28985292,-9.701089,1657487981617000000
961750119599733,-0.0013315794,-0.0014647373,0.0014647373,0.28865516,0.28985292,-9.701089,1657487981622000000
961750122106556,7.9894764E-4,0.0027963168,3.9947382E-4,0.30781898,0.3275817,-9.725044,1657487981624000000
961750124613379,-2.6631588E-4,0.0017310532,3.9947382E-4,0.33596587,0.35153648,-9.653778,1657487981625000000
961750127120254,-0.002396843,-0.0014647373,0.0014647373,0.30302805,0.32279074,-9.753191,1657487981627000000
961750129627077,-0.002396843,6.657897E-4,3.9947382E-4,0.24074559,0.32279074,-9.795711,1657487981631000000
961750132133952,-0.002396843,-0.0014647373,0.0025300009,0.24074559,0.32279074,-9.795711,1657487981636000000
961750134640775,7.9894764E-4,-0.0025300009,-6.657897E-4,0.2982371,0.30841786,-9.663361,1657487981636000000
961750137147650,0.0061252653,-3.9947382E-4,-0.0017310532,0.2982371,0.30841786,-9.663361,1657487981640000000
961750139654473,-0.0013315794,-3.9947382E-4,-6.657897E-4,0.31260994,0.294045,-9.738818,1657487981644000000
961750142161348,-2.6631588E-4,6.657897E-4,-0.0027963168,0.2982371,0.294045,-9.715462,1657487981644000000
961750144668171,7.9894764E-4,0.0017310532,3.9947382E-4,0.2982371,0.294045,-9.715462,1657487981646000000
961750147175046,0.0029294747,-0.0025300009,-6.657897E-4,0.2838642,0.27967212,-9.663361,1657487981649000000
961750149681868,0.0018642112,0.0017310532,-0.0027963168,0.3174009,0.36111838,-9.805292,1657487981651000000
961750152188743,-2.6631588E-4,6.657897E-4,-0.0017310532,0.30302805,0.34674552,-9.691507,1657487981653000000
961750154695566,-2.6631588E-4,-0.0014647373,0.0025300009,0.2838642,0.35153648,-9.601677,1657487981657000000
961750157202441,0.0018642112,-0.0025300009,0.0025300009,0.2838642,0.3371636,-9.719654,1657487981664000000
961750159709264,-0.0013315794,-0.0025300009,-6.657897E-4,0.29344612,0.32279074,-9.800502,1657487981666000000
961750162216139,-2.6631588E-4,-0.0014647373,3.9947382E-4,0.28865516,0.3036269,-9.701089,1657487981666000000
961750164722962,-0.002396843,0.0017310532,3.9947382E-4,0.28865516,0.3036269,-9.701089,1657487981668000000
961750167229837,-2.6631588E-4,-3.9947382E-4,3.9947382E-4,0.31260994,0.294045,-9.743609,1657487981669000000
961750169736660,0.0018642112,-3.9947382E-4,0.0025300009,0.31260994,0.35632744,-9.795711,1657487981675000000
961750172243535,-2.6631588E-4,-0.0014647373,-6.657897E-4,0.30302805,0.35632744,-9.724445,1657487981675000000
961750174750358,-2.6631588E-4,6.657897E-4,-0.0017310532,0.3317738,0.34195456,-9.70588,1657487981678000000
961750177257233,7.9894764E-4,0.0017310532,-6.657897E-4,0.26470038,0.31799978,-9.714863,1657487981678000000
961750179764056,-0.0013315794,-0.0014647373,-0.0027963168,0.31260994,0.29883596,-9.738818,1657487981682000000
961750182270931,-2.6631588E-4,-3.9947382E-4,-0.0017310532,0.32219186,0.28446308,-9.719654,1657487981682000000
961750184777754,-2.6631588E-4,0.0038615803,-0.0017310532,0.32219186,0.3275817,-9.691507,1657487981686000000
961750187284629,7.9894764E-4,0.0027963168,-0.0017310532,0.25990942,0.31320882,-9.691507,1657487981689000000
961750189791452,7.9894764E-4,6.657897E-4,-6.657897E-4,0.2838642,0.3036269,-9.724445,1657487981693000000
961750192298327,0.0018642112,6.657897E-4,3.9947382E-4,0.29344612,0.25571734,-9.719654,1657487981696000000
961750194805150,7.9894764E-4,-0.0014647373,0.0014647373,0.3174009,0.31799978,-9.634615,1657487981698000000
961750197312025,0.0018642112,0.0027963168,3.9947382E-4,0.31260994,0.32279074,-9.663361,1657487981700000000
961750199818848,0.0029294747,6.657897E-4,-0.005992107,0.3509376,0.31320882,-9.719654,1657487981705000000
961750202325723,0.0029294747,6.657897E-4,-0.0017310532,0.30781898,0.30841786,-9.701089,1657487981706000000
961750204832546,7.9894764E-4,0.0017310532,3.9947382E-4,0.30781898,0.30841786,-9.701089,1657487981707000000
961750207339421,-0.0013315794,6.657897E-4,0.0014647373,0.2742823,0.36111838,-9.61605,1657487981710000000
961750209846243,7.9894764E-4,-0.0025300009,0.0014647373,0.30302805,0.34674552,-9.70588,1657487981711000000
961750212353118,0.0018642112,6.657897E-4,-6.657897E-4,0.30302805,0.34674552,-9.70588,1657487981714000000
961750214859941,0.0018642112,-0.0014647373,-0.0027963168,0.31260994,0.3036269,-9.734027,1657487981719000000
961750217366816,-2.6631588E-4,0.0017310532,-6.657897E-4,0.29344612,0.31799978,-9.734027,1657487981720000000
961750219873639,7.9894764E-4,-0.0014647373,3.9947382E-4,0.29344612,0.31799978,-9.734027,1657487981721000000
961750222380514,-0.0013315794,-0.0035952644,0.0014647373,0.29344612,0.31799978,-9.734027,1657487981724000000
961750224887337,-0.0013315794,0.0017310532,-0.0017310532,0.32219186,0.27488115,-9.7765465,1657487981725000000
961750227394212,-2.6631588E-4,0.0017310532,3.9947382E-4,0.32219186,0.31799978,-9.714863,1657487981732000000
961750229901035,7.9894764E-4,-0.004660528,-6.657897E-4,0.34135568,0.32279074,-9.719654,1657487981732000000
961750232407910,0.0029294747,-0.004660528,0.0014647373,0.32219186,0.32279074,-9.771756,1657487981732000000
961750234914733,7.9894764E-4,0.0017310532,0.0025300009,0.32219186,0.32279074,-9.771756,1657487981739000000
961750237421608,7.9894764E-4,0.0017310532,0.0014647373,0.31799978,0.28925404,-9.743609,1657487981740000000
961750239928431,-2.6631588E-4,6.657897E-4,-0.0027963168,0.32279074,0.3036269,-9.696299,1657487981744000000
961750242435306,7.9894764E-4,0.0017310532,-0.0017310532,0.29883596,0.31799978,-9.771756,1657487981744000000
961750244942129,0.0029294747,-0.0014647373,-6.657897E-4,0.29883596,0.31320882,-9.714863,1657487981749000000
961750247449004,7.9894764E-4,-0.0025300009,0.0014647373,0.29883596,0.31320882,-9.714863,1657487981749000000
961750249955827,-2.6631588E-4,6.657897E-4,-6.657897E-4,0.30841786,0.30841786,-9.634615,1657487981754000000
961750252462702,-2.6631588E-4,0.0027963168,-0.0027963168,0.3036269,0.32279074,-9.7100725,1657487981754000000
961750254969525,0.0029294747,6.657897E-4,-0.0017310532,0.29883596,0.31320882,-9.738818,1657487981757000000
961750257476400,0.003994738,6.657897E-4,3.9947382E-4,0.2700902,0.28925404,-9.648988,1657487981758000000
961750259983223,7.9894764E-4,-0.0025300009,-6.657897E-4,0.27967212,0.29883596,-9.6771345,1657487981762000000
961750262490098,-0.0013315794,-3.9947382E-4,-0.0038615803,0.27967212,0.3036269,-9.686716,1657487981762000000
961750264996921,-2.6631588E-4,-0.0025300009,-0.0027963168,0.28925404,0.34674552,-9.681926,1657487981765000000
961750267503796,0.0029294747,-3.9947382E-4,0.0014647373,0.3275817,0.32279074,-9.639405,1657487981768000000
961750270010618,-2.6631588E-4,-3.9947382E-4,0.0025300009,0.3275817,0.32279074,-9.639405,1657487981774000000
961750272517493,-0.0013315794,-0.0014647373,-6.657897E-4,0.294045,0.3371636,-9.705281,1657487981774000000
961750275024316,-0.0013315794,-3.9947382E-4,-0.0017310532,0.31320882,0.31320882,-9.7765465,1657487981777000000
961750277531191,-0.002396843,6.657897E-4,-6.657897E-4,0.31320882,0.31320882,-9.7765465,1657487981778000000
961750280038014,-0.002396843,6.657897E-4,3.9947382E-4,0.2700902,0.294045,-9.724445,1657487981781000000
961750282544889,-0.00452737,-3.9947382E-4,-0.0027963168,0.26529926,0.29883596,-9.714863,1657487981784000000
961750285051712,-0.0013315794,6.657897E-4,-0.0017310532,0.26529926,0.29883596,-9.714863,1657487981786000000
961750287558587,-2.6631588E-4,0.0017310532,-0.0027963168,0.26529926,0.29883596,-9.714863,1657487981791000000
961750290065410,7.9894764E-4,6.657897E-4,3.9947382E-4,0.30841786,0.30841786,-9.672343,1657487981791000000
961750292572285,-2.6631588E-4,-0.0025300009,0.0025300009,0.30841786,0.30841786,-9.672343,1657487981799000000
961750295079108,-0.0034621065,-0.0035952644,3.9947382E-4,0.31799978,0.33237264,-9.7100725,1657487981799000000
961750297585983,-2.6631588E-4,-3.9947382E-4,-0.0017310532,0.28925404,0.32279074,-9.733428,1657487981800000000
961750300092806,-2.6631588E-4,6.657897E-4,-0.0017310532,0.28925404,0.32279074,-9.733428,1657487981800000000
961750302599681,-2.6631588E-4,-3.9947382E-4,3.9947382E-4,0.32279074,0.34674552,-9.795112,1657487981807000000
961750305106504,-0.0013315794,-0.0025300009,3.9947382E-4,0.3371636,0.31799978,-9.747801,1657487981811000000
961750307613327,-2.6631588E-4,-0.0025300009,0.0025300009,0.31799978,0.32279074,-9.6957,1657487981811000000
961750310120202,-2.6631588E-4,6.657897E-4,0.0025300009,0.30781898,0.34674552,-9.691507,1657487981811000000
961750312627025,-2.6631588E-4,-0.0014647373,3.9947382E-4,0.28865516,0.3275817,-9.696299,1657487981812000000
961750315133900,7.9894764E-4,-0.0014647373,-6.657897E-4,0.30302805,0.3138077,-9.701089,1657487981815000000
961750317640723,7.9894764E-4,-0.0035952644,0.0014647373,0.3120111,0.34195456,-9.710671,1657487981819000000
961750320147598,-0.002396843,-0.0014647373,0.0025300009,0.321593,0.35632744,-9.7484,1657487981821000000
961750322654421,7.9894764E-4,-3.9947382E-4,0.0014647373,0.31680202,0.33237264,-9.781338,1657487981825000000
961750325161296,0.0018642112,6.657897E-4,3.9947382E-4,0.31680202,0.33237264,-9.781338,1657487981830000000
961750327668118,-2.6631588E-4,-3.9947382E-4,3.9947382E-4,0.30781898,0.32279074,-9.710671,1657487981830000000
961750330174993,-0.0013315794,-3.9947382E-4,0.0014647373,0.30781898,0.33237264,-9.7765465,1657487981831000000
961750332681816,-2.6631588E-4,-0.0035952644,0.0014647373,0.30781898,0.33237264,-9.7765465,1657487981834000000
961750335188691,-2.6631588E-4,-0.0035952644,3.9947382E-4,0.321593,0.30422577,-9.7484,1657487981840000000
961750337695514,7.9894764E-4,-3.9947382E-4,0.0025300009,0.2742823,0.3371636,-9.70588,1657487981843000000
961750340202389,-2.6631588E-4,6.657897E-4,-6.657897E-4,0.2982371,0.3138077,-9.738818,1657487981843000000
961750342709212,-0.002396843,6.657897E-4,0.0014647373,0.30302805,0.32279074,-9.757982,1657487981843000000
961750345216087,-0.0013315794,-3.9947382E-4,3.9947382E-4,0.31260994,0.3371636,-9.701089,1657487981847000000
961750347722806,-0.0013315794,-0.0014647373,-0.0017310532,0.33596587,0.31799978,-9.681926,1657487981848000000
961750350229473,0.0018642112,-0.0014647373,3.9947382E-4,0.35033873,0.28985292,-9.701089,1657487981850000000
961750352736087,-2.6631588E-4,0.0017310532,0.0014647373,0.2982371,0.33237264,-9.672942,1657487981855000000
961750355242754,0.0018642112,-3.9947382E-4,-0.0017310532,0.33596587,0.2994348,-9.696299,1657487981855000000
961750357749368,-2.6631588E-4,-0.0014647373,-0.0017310532,0.33596587,0.27068907,-9.757982,1657487981861000000
961750360256035,-2.6631588E-4,-0.0014647373,3.9947382E-4,0.33596587,0.27068907,-9.757982,1657487981862000000
961750362762650,-0.0013315794,6.657897E-4,3.9947382E-4,0.3174009,0.280271,-9.720253,1657487981864000000
961750365269316,7.9894764E-4,6.657897E-4,3.9947382E-4,0.3174009,0.280271,-9.720253,1657487981867000000
961750367775931,-0.0013315794,-0.0014647373,0.0025300009,0.30781898,0.35632744,-9.734027,1657487981874000000
961750370282598,-0.002396843,6.657897E-4,0.0014647373,0.30781898,0.35632744,-9.734027,1657487981876000000
961750372789212,-0.002396843,-3.9947382E-4,0.0025300009,0.2982371,0.3371636,-9.753191,1657487981876000000
961750375295879,-0.0034621065,0.0027963168,-6.657897E-4,0.2982371,0.3371636,-9.753191,1657487981876000000
961750377802493,7.9894764E-4,-0.0014647373,-0.0017310532,0.31260994,0.280271,-9.701089,1657487981883000000
961750380309160,0.0029294747,-0.0025300009,-0.0017310532,0.30781898,0.27548003,-9.715462,1657487981883000000
961750382815775,0.0029294747,-0.0025300009,-6.657897E-4,0.2838642,0.2994348,-9.795711,1657487981884000000
961750385322441,0.0018642112,6.657897E-4,0.0025300009,0.30302805,0.35153648,-9.753191,1657487981888000000
961750387829056,0.0018642112,6.657897E-4,0.0035952644,0.30302805,0.35153648,-9.753191,1657487981888000000
961750390335723,-2.6631588E-4,-3.9947382E-4,0.0025300009,0.28865516,0.30422577,-9.724445,1657487981892000000
961750392842337,-2.6631588E-4,0.0017310532,-0.0027963168,0.33596587,0.25152525,-9.7765465,1657487981895000000
961750395349004,7.9894764E-4,6.657897E-4,3.9947382E-4,0.33596587,0.25152525,-9.7765465,1657487981899000000
961750397855618,-0.002396843,0.0017310532,-0.0017310532,0.2838642,0.30422577,-9.70588,1657487981899000000
961750400362285,-0.002396843,0.0027963168,0.0035952644,0.33596587,0.3275817,-9.720253,1657487981901000000
961750402868900,-0.0013315794,6.657897E-4,-6.657897E-4,0.34554777,0.32279074,-9.743609,1657487981906000000
961750405375566,-0.0013315794,-0.0025300009,-0.0027963168,0.28865516,0.2994348,-9.696299,1657487981910000000
961750407882181,-0.002396843,-3.9947382E-4,-0.0017310532,0.30302805,0.3371636,-9.648988,1657487981910000000
961750410388796,-0.002396843,-3.9947382E-4,-6.657897E-4,0.30302805,0.3275817,-9.686716,1657487981912000000
961750412895462,-0.0013315794,-0.0014647373,-6.657897E-4,0.24553655,0.32279074,-9.767564,1657487981915000000
961750415402077,0.0029294747,6.657897E-4,-0.0017310532,0.3311749,0.31320882,-9.762773,1657487981917000000
961750417908743,7.9894764E-4,-3.9947382E-4,-0.0017310532,0.3311749,0.31320882,-9.762773,1657487981919000000
961750420415358,0.0029294747,6.657897E-4,-0.0017310532,0.32219186,0.29464385,-9.672942,1657487981921000000
961750422922025,7.9894764E-4,6.657897E-4,-6.657897E-4,0.29344612,0.27548003,-9.710671,1657487981924000000
961750425428639,-0.0013315794,0.0017310532,-6.657897E-4,0.34075683,0.3371636,-9.729236,1657487981926000000
961750427935306,-0.0013315794,6.657897E-4,-0.0017310532,0.27907324,0.3275817,-9.710671,1657487981933000000
961750430441921,-2.6631588E-4,-0.0014647373,3.9947382E-4,0.3311749,0.31320882,-9.729236,1657487981934000000
961750432948587,-0.0034621065,6.657897E-4,0.0014647373,0.3311749,0.31320882,-9.729236,1657487981934000000
961750435455202,-2.6631588E-4,-3.9947382E-4,3.9947382E-4,0.27907324,0.32279074,-9.70588,1657487981938000000
961750437961868,7.9894764E-4,-3.9947382E-4,-0.0017310532,0.27907324,0.32279074,-9.70588,1657487981939000000
961750440468483,-2.6631588E-4,-0.0035952644,0.0035952644,0.31260994,0.34674552,-9.668152,1657487981943000000
961750442975150,-2.6631588E-4,6.657897E-4,0.0025300009,0.25511846,0.28985292,-9.767564,1657487981945000000
961750445481764,0.0018642112,-0.0025300009,0.0014647373,0.28865516,0.3036269,-9.724445,1657487981947000000
